response_id,campaign_id,customer_id,response_date,action_taken
3558,11,767,2023-11-12 21:00:03,Opened
3559,12,1552,2023-07-14 07:36:11,Purchased
3560,12,1747,2023-07-21 19:15:54,Clicked
3561,12,435,2023-07-12 22:35:03,Clicked
3562,12,1349,2023-07-24 15:17:23,Purchased
3563,12,277,2023-07-05 02:57:14,Purchased
3564,12,2588,2023-06-23 20:10:24,Ignored
3565,12,10,2023-07-27 01:15:51,Purchased
3566,12,2274,2023-07-24 05:20:13,Opened
3567,12,1698,2023-06-26 20:53:39,Opened
3568,12,616,2023-06-24 23:27:52,Ignored
3569,12,2991,2023-07-27 05:03:04,Clicked
3570,12,125,2023-06-26 17:47:35,Opened
3571,12,2591,2023-07-28 17:25:25,Purchased
3572,12,986,2023-07-22 04:30:23,Purchased
3573,12,370,2023-07-08 22:21:50,Opened
3574,12,2679,2023-07-26 13:09:50,Clicked
3575,12,2755,2023-07-19 20:59:35,Clicked
3576,12,1767,2023-07-03 13:45:04,Opened
3577,12,765,2023-06-27 18:40:36,Ignored
3578,12,2629,2023-07-08 08:11:39,Opened
3579,12,223,2023-07-01 01:03:06,Clicked
3580,12,2060,2023-07-06 06:45:31,Clicked
3581,12,453,2023-07-07 01:20:07,Clicked
3582,12,2822,2023-07-11 13:23:15,Clicked
3583,12,2273,2023-07-04 10:20:06,Purchased
3584,12,2678,2023-07-20 15:46:18,Opened
3585,12,1589,2023-06-23 23:40:53,Ignored
3586,12,1345,2023-07-09 13:30:14,Opened
3587,12,1083,2023-07-07 20:12:18,Purchased
3588,12,2002,2023-07-23 11:35:47,Opened
3589,12,2741,2023-07-03 14:03:17,Clicked
3590,12,1247,2023-06-27 23:36:27,Ignored
3591,12,2994,2023-07-10 05:56:46,Purchased
3592,12,2886,2023-07-05 02:47:34,Clicked
3593,12,298,2023-07-06 14:16:41,Clicked
3594,12,972,2023-06-25 12:45:50,Opened
3595,12,1844,2023-07-16 16:13:18,Opened
3596,12,624,2023-06-21 22:39:49,Ignored
3597,12,859,2023-07-19 06:55:12,Ignored
3598,12,1926,2023-07-22 08:14:01,Ignored
3599,12,2471,2023-07-03 12:24:55,Opened
3600,12,2583,2023-07-08 07:39:34,Opened
3601,12,1235,2023-07-05 07:57:06,Opened
3602,12,2327,2023-07-17 22:23:55,Ignored
3603,12,637,2023-07-17 21:55:53,Ignored
3604,12,554,2023-07-10 06:28:58,Opened
3605,12,2762,2023-06-28 15:25:28,Clicked
3606,12,867,2023-07-11 07:14:05,Ignored
3607,12,386,2023-07-01 17:25:11,Ignored
3608,12,693,2023-07-12 19:30:41,Ignored
3609,12,1939,2023-07-10 08:05:46,Clicked
3610,12,2768,2023-07-19 09:48:20,Opened
3611,12,2615,2023-07-05 04:25:12,Clicked
3612,12,645,2023-07-20 02:47:38,Opened
3613,12,151,2023-07-24 18:11:52,Opened
3614,12,166,2023-07-07 09:12:21,Opened
3615,12,1251,2023-07-09 17:02:04,Opened
3616,12,1266,2023-07-03 16:15:28,Ignored
3617,12,2854,2023-07-18 12:21:54,Purchased
3618,12,748,2023-06-30 11:51:53,Clicked
3619,12,779,2023-07-03 06:36:12,Ignored
3620,12,1540,2023-06-26 04:36:16,Purchased
3621,12,2113,2023-07-28 22:26:45,Purchased
3622,12,1527,2023-07-05 21:35:32,Purchased
3623,12,1860,2023-07-19 18:51:29,Opened
3624,12,2938,2023-07-11 13:41:48,Ignored
3625,12,1558,2023-07-11 21:31:15,Clicked
3626,12,78,2023-07-23 15:54:18,Ignored
3627,12,928,2023-07-07 06:46:34,Ignored
3628,12,2556,2023-07-20 06:27:20,Clicked
3629,12,1125,2023-06-24 17:04:01,Purchased
3630,12,1898,2023-07-23 01:09:58,Opened
3631,12,2529,2023-06-22 19:44:35,Opened
3632,12,489,2023-07-22 09:15:55,Opened
3633,12,1138,2023-07-02 18:46:49,Purchased
3634,12,2350,2023-07-26 12:46:50,Opened
3635,12,1138,2023-07-17 11:09:59,Purchased
3636,12,892,2023-07-18 12:49:00,Ignored
3637,12,1812,2023-07-04 10:09:53,Opened
3638,12,255,2023-06-23 14:47:16,Clicked
3639,12,1391,2023-07-06 12:33:26,Opened
3640,12,754,2023-06-25 11:46:59,Ignored
3641,12,2983,2023-07-27 18:23:53,Ignored
3642,12,1484,2023-07-16 10:28:02,Opened
3643,12,2741,2023-06-29 02:45:25,Purchased
3644,12,1775,2023-07-05 06:43:04,Ignored
3645,12,1755,2023-07-23 18:16:48,Ignored
3646,12,1061,2023-07-12 06:41:49,Purchased
3647,12,119,2023-07-07 17:23:08,Ignored
3648,12,2354,2023-07-26 15:10:03,Clicked
3649,12,1567,2023-07-18 04:54:48,Purchased
3650,12,694,2023-07-04 22:58:25,Purchased
3651,12,131,2023-06-20 14:16:07,Ignored
3652,12,681,2023-07-05 16:32:46,Opened
3653,12,2154,2023-07-27 00:40:46,Ignored
3654,12,1529,2023-07-09 10:15:58,Clicked
3655,12,2903,2023-07-27 12:19:57,Opened
3656,12,2458,2023-06-30 19:38:29,Opened
3657,12,2273,2023-07-28 12:10:39,Opened
3658,12,354,2023-06-30 18:12:05,Purchased
3659,12,541,2023-07-12 22:02:12,Clicked
3660,12,1515,2023-06-26 01:24:17,Clicked
3661,12,323,2023-07-13 03:24:56,Ignored
3662,12,580,2023-06-21 22:58:46,Purchased
3663,12,63,2023-07-23 15:06:03,Opened
3664,12,261,2023-07-23 21:59:16,Opened
3665,12,887,2023-06-22 16:39:24,Ignored
3666,12,775,2023-07-19 22:42:11,Opened
3667,13,2147,2023-05-18 07:20:35,Opened
3668,13,2689,2023-05-14 02:08:13,Purchased
3669,13,1957,2023-05-12 14:20:14,Clicked
3670,13,2948,2023-05-13 03:30:24,Purchased
3671,13,661,2023-05-17 18:58:46,Clicked
3672,13,247,2023-05-12 21:08:43,Opened
3673,13,2709,2023-05-16 08:04:39,Purchased
3674,13,2050,2023-05-14 07:26:53,Purchased
3675,13,1027,2023-05-15 04:50:15,Opened
3676,13,2646,2023-05-19 19:29:15,Opened
3677,13,1204,2023-05-17 08:46:41,Opened
3678,13,2658,2023-05-17 04:53:02,Opened
3679,13,2460,2023-05-14 15:37:39,Clicked
3680,13,233,2023-05-19 06:40:33,Purchased
3681,13,1944,2023-05-11 07:56:56,Ignored
3682,13,2859,2023-05-13 00:01:18,Clicked
3683,13,1663,2023-05-12 03:50:27,Ignored
3684,13,396,2023-05-11 18:29:35,Opened
3685,13,1433,2023-05-17 15:24:32,Ignored
3686,13,1902,2023-05-13 23:40:16,Opened
3687,13,334,2023-05-19 14:27:58,Purchased
3688,13,2968,2023-05-11 05:37:19,Opened
3689,13,617,2023-05-11 01:43:31,Opened
3690,13,1163,2023-05-14 05:43:56,Ignored
3691,13,2032,2023-05-13 03:44:56,Opened
3692,13,1313,2023-05-13 16:33:12,Clicked
3693,13,1090,2023-05-11 13:31:42,Opened
3694,13,17,2023-05-12 22:17:58,Purchased
3695,13,1868,2023-05-19 06:58:49,Clicked
3696,13,1939,2023-05-13 02:19:54,Opened
3697,13,315,2023-05-13 03:39:48,Opened
3698,13,2076,2023-05-17 07:43:06,Opened
3699,13,2281,2023-05-12 04:33:56,Opened
3700,13,1757,2023-05-19 05:01:55,Clicked
3701,13,312,2023-05-16 10:38:45,Clicked
3702,13,1786,2023-05-14 20:13:13,Ignored
3703,13,2754,2023-05-17 16:23:43,Opened
3704,13,1185,2023-05-19 11:07:41,Opened
3705,13,1916,2023-05-11 02:08:26,Ignored
3706,13,1949,2023-05-18 14:57:28,Opened
3707,13,703,2023-05-17 13:57:22,Clicked
3708,13,589,2023-05-16 06:37:47,Clicked
3709,13,1800,2023-05-19 00:17:22,Ignored
3710,13,2713,2023-05-16 10:33:23,Ignored
3711,13,1847,2023-05-19 23:45:12,Ignored
3712,13,1911,2023-05-19 14:12:44,Clicked
3713,13,919,2023-05-14 00:48:18,Purchased
3714,13,2724,2023-05-15 07:02:33,Ignored
3715,13,200,2023-05-11 21:40:25,Ignored
3716,13,1325,2023-05-13 11:14:54,Opened
3717,13,1136,2023-05-12 22:46:59,Clicked
3718,13,2354,2023-05-18 08:02:24,Clicked
3719,13,535,2023-05-11 00:47:00,Opened
3720,13,2019,2023-05-16 22:54:59,Clicked
3721,13,257,2023-05-16 13:25:00,Clicked
3722,13,2881,2023-05-19 06:30:28,Opened
3723,13,588,2023-05-16 07:13:50,Clicked
3724,13,1799,2023-05-16 15:36:47,Opened
3725,13,771,2023-05-14 19:39:47,Opened
3726,13,1635,2023-05-19 17:22:58,Purchased
3727,13,315,2023-05-12 08:46:43,Ignored
3728,13,544,2023-05-16 04:51:30,Purchased
3729,13,2179,2023-05-13 17:25:19,Opened
3730,13,961,2023-05-13 01:50:46,Purchased
3731,13,177,2023-05-14 17:47:46,Clicked
3732,13,2815,2023-05-16 06:30:37,Clicked
3733,13,1760,2023-05-14 14:55:19,Opened
3734,13,737,2023-05-19 01:52:40,Ignored
3735,13,1327,2023-05-18 15:40:32,Purchased
3736,13,1138,2023-05-11 21:09:58,Clicked
3737,13,1905,2023-05-13 17:45:13,Purchased
3738,13,421,2023-05-11 15:48:00,Clicked
3739,13,296,2023-05-16 07:33:05,Ignored
3740,13,2566,2023-05-16 02:34:02,Clicked
3741,13,792,2023-05-16 00:25:24,Purchased
3742,13,753,2023-05-14 01:29:43,Clicked
3743,13,2387,2023-05-14 03:45:00,Opened
3744,13,1857,2023-05-14 17:41:00,Opened
3745,13,1617,2023-05-15 23:10:25,Clicked
3746,13,158,2023-05-18 04:27:37,Clicked
3747,13,847,2023-05-13 10:17:58,Clicked
3748,13,1935,2023-05-16 13:39:09,Opened
3749,13,577,2023-05-19 13:31:34,Purchased
3750,13,1200,2023-05-11 19:50:49,Opened
3751,13,2293,2023-05-15 13:17:39,Opened
3752,13,2209,2023-05-16 04:17:06,Clicked
3753,13,2988,2023-05-17 00:48:24,Clicked
3754,13,1409,2023-05-11 07:52:51,Purchased
3755,13,2788,2023-05-19 11:48:22,Clicked
3756,13,1759,2023-05-16 09:12:00,Opened
3757,13,378,2023-05-19 15:13:45,Purchased
3758,13,2361,2023-05-13 23:34:39,Clicked
3759,13,2516,2023-05-13 19:53:59,Opened
3760,13,1824,2023-05-16 13:48:09,Purchased
3761,13,661,2023-05-14 06:34:10,Ignored
3762,13,1348,2023-05-14 16:14:56,Clicked
3763,13,739,2023-05-16 05:21:59,Clicked
3764,13,2348,2023-05-11 10:01:38,Opened
3765,13,2771,2023-05-12 13:07:35,Opened
3766,13,379,2023-05-11 11:50:58,Clicked
3767,13,2112,2023-05-15 15:35:51,Ignored
3768,13,2724,2023-05-11 05:45:41,Opened
3769,13,100,2023-05-15 05:25:24,Clicked
3770,13,1589,2023-05-16 22:12:23,Opened
3771,13,673,2023-05-15 05:13:21,Ignored
3772,13,246,2023-05-16 21:26:34,Ignored
3773,13,2613,2023-05-19 21:23:51,Purchased
3774,13,2583,2023-05-17 21:27:34,Purchased
3775,13,1289,2023-05-13 21:09:42,Clicked
3776,13,2501,2023-05-14 04:38:23,Ignored
3777,13,1212,2023-05-14 15:45:11,Clicked
3778,13,1777,2023-05-18 20:58:26,Clicked
3779,13,2394,2023-05-18 18:53:18,Opened
3780,13,1907,2023-05-11 11:39:12,Ignored
3781,13,2977,2023-05-14 16:04:07,Clicked
3782,13,2720,2023-05-13 15:33:17,Ignored
3783,13,1865,2023-05-11 09:32:03,Clicked
3784,13,2351,2023-05-13 16:59:15,Purchased
3785,13,833,2023-05-16 17:23:23,Ignored
3786,13,2823,2023-05-13 23:23:18,Ignored
3787,13,1317,2023-05-19 15:45:57,Opened
3788,13,2156,2023-05-12 00:51:34,Opened
3789,13,2885,2023-05-14 00:57:29,Opened
3790,13,2261,2023-05-17 20:14:58,Opened
3791,13,1042,2023-05-17 17:07:52,Ignored
3792,13,1753,2023-05-19 00:00:42,Ignored
3793,13,2946,2023-05-15 11:43:40,Clicked
3794,13,2840,2023-05-13 21:12:25,Opened
3795,13,2576,2023-05-18 14:11:59,Purchased
3796,13,1752,2023-05-13 12:40:12,Clicked
3797,13,2819,2023-05-13 08:26:13,Opened
3798,13,83,2023-05-11 02:37:30,Opened
3799,13,1857,2023-05-16 02:50:31,Opened
3800,13,594,2023-05-18 03:10:24,Clicked
3801,13,294,2023-05-18 10:21:41,Opened
3802,13,500,2023-05-15 21:37:58,Opened
3803,13,2906,2023-05-17 03:28:07,Clicked
3804,13,2648,2023-05-15 15:18:47,Ignored
3805,13,1289,2023-05-17 12:55:12,Purchased
3806,13,185,2023-05-16 18:26:06,Clicked
3807,13,337,2023-05-15 02:01:31,Opened
3808,13,69,2023-05-16 02:41:04,Clicked
3809,13,1996,2023-05-18 06:19:35,Ignored
3810,13,2315,2023-05-11 08:57:37,Opened
3811,13,1829,2023-05-17 07:00:35,Opened
3812,13,1655,2023-05-17 15:02:45,Opened
3813,13,1117,2023-05-15 03:32:09,Ignored
3814,13,2187,2023-05-19 04:42:45,Opened
3815,13,2963,2023-05-16 11:44:37,Opened
3816,13,507,2023-05-18 04:40:20,Purchased
3817,13,659,2023-05-16 21:16:51,Ignored
3818,13,1390,2023-05-11 14:35:21,Opened
3819,13,1256,2023-05-18 20:35:50,Purchased
3820,13,388,2023-05-16 21:56:54,Purchased
3821,13,2767,2023-05-14 21:16:37,Opened
3822,13,522,2023-05-19 05:53:09,Purchased
3823,13,1314,2023-05-11 05:06:41,Clicked
3824,13,2780,2023-05-11 17:42:49,Purchased
3825,13,353,2023-05-14 19:59:46,Opened
3826,13,811,2023-05-17 07:18:03,Purchased
3827,13,2988,2023-05-17 10:28:20,Clicked
3828,13,2557,2023-05-11 11:13:13,Opened
3829,13,1077,2023-05-13 04:36:28,Opened
3830,13,2583,2023-05-14 06:26:36,Opened
3831,13,1098,2023-05-12 10:29:41,Ignored
3832,13,2242,2023-05-13 06:03:11,Clicked
3833,13,2506,2023-05-19 10:14:41,Clicked
3834,13,736,2023-05-16 00:58:40,Ignored
3835,13,2024,2023-05-16 11:57:42,Opened
3836,14,1990,2024-10-29 19:39:24,Opened
3837,14,2916,2024-11-01 22:55:17,Opened
3838,14,1647,2024-10-25 18:14:25,Opened
3839,14,2246,2024-10-24 07:27:49,Opened
3840,14,649,2024-10-26 19:53:51,Ignored
3841,14,1214,2024-10-22 01:57:18,Purchased
3842,14,258,2024-10-20 14:08:16,Ignored
3843,14,134,2024-10-27 20:45:53,Opened
3844,14,839,2024-11-04 11:32:59,Opened
3845,14,708,2024-10-23 08:17:45,Purchased
3846,14,105,2024-10-31 02:30:05,Clicked
3847,14,2022,2024-11-04 17:06:59,Purchased
3848,14,1069,2024-10-20 21:38:58,Opened
3849,14,2170,2024-10-21 22:16:02,Opened
3850,14,1607,2024-11-04 05:42:42,Clicked
3851,14,1426,2024-10-28 01:58:31,Ignored
3852,14,2881,2024-10-24 08:42:33,Opened
3853,14,1567,2024-10-25 05:24:38,Ignored
3854,14,1789,2024-10-24 09:10:23,Opened
3855,14,738,2024-11-02 13:07:25,Opened
3856,14,1710,2024-11-05 03:30:44,Ignored
3857,14,920,2024-10-20 20:48:30,Opened
3858,14,622,2024-11-02 19:52:57,Opened
3859,14,795,2024-10-25 14:38:29,Ignored
3860,14,2367,2024-10-25 06:45:50,Opened
3861,14,2152,2024-10-25 18:45:12,Purchased
3862,14,1145,2024-10-26 05:08:01,Clicked
3863,14,1057,2024-10-28 07:59:43,Clicked
3864,14,892,2024-10-22 14:25:15,Purchased
3865,14,40,2024-10-29 00:54:23,Purchased
3866,14,133,2024-10-27 16:38:48,Clicked
3867,14,263,2024-11-01 06:07:08,Clicked
3868,14,877,2024-10-27 06:53:43,Opened
3869,14,2574,2024-10-29 21:48:27,Ignored
3870,14,1659,2024-10-27 07:11:19,Ignored
3871,14,884,2024-11-02 01:37:05,Purchased
3872,14,320,2024-10-25 20:09:02,Clicked
3873,14,2143,2024-10-21 15:37:23,Purchased
3874,14,478,2024-10-29 15:36:19,Clicked
3875,14,2787,2024-10-21 05:34:40,Ignored
3876,14,2244,2024-10-25 23:03:57,Ignored
3877,14,269,2024-11-03 21:56:49,Opened
3878,14,449,2024-10-20 22:42:30,Purchased
3879,14,2823,2024-10-21 00:03:03,Ignored
3880,14,710,2024-10-21 12:14:34,Clicked
3881,14,1360,2024-11-01 14:08:52,Ignored
3882,14,1300,2024-10-22 09:20:56,Purchased
3883,14,2785,2024-10-22 12:32:46,Opened
3884,14,1534,2024-10-28 19:32:22,Opened
3885,14,528,2024-10-22 13:54:12,Ignored
3886,14,221,2024-11-03 12:56:57,Clicked
3887,14,1743,2024-10-30 15:11:36,Opened
3888,14,1971,2024-11-03 18:42:06,Opened
3889,14,505,2024-10-27 12:58:53,Clicked
3890,14,1083,2024-10-21 20:33:08,Purchased
3891,14,338,2024-11-04 15:26:54,Ignored
3892,14,556,2024-11-01 12:59:21,Ignored
3893,14,254,2024-10-22 04:59:51,Opened
3894,14,2891,2024-11-04 04:13:39,Clicked
3895,14,2207,2024-10-22 06:37:58,Clicked
3896,14,1315,2024-10-21 13:59:43,Clicked
3897,14,526,2024-10-26 02:31:01,Opened
3898,14,2830,2024-11-05 03:11:37,Purchased
3899,14,214,2024-10-26 07:43:14,Clicked
3900,14,2693,2024-10-24 13:24:19,Opened
3901,14,608,2024-10-20 06:12:43,Ignored
3902,14,1518,2024-11-05 21:29:29,Opened
3903,14,2609,2024-10-26 14:52:54,Clicked
3904,14,2674,2024-10-21 17:11:01,Clicked
3905,14,2823,2024-10-20 17:38:11,Opened
3906,14,104,2024-10-21 00:44:04,Ignored
3907,14,671,2024-10-30 22:48:15,Ignored
3908,14,1587,2024-11-03 04:29:18,Opened
3909,14,77,2024-10-21 09:35:34,Clicked
3910,14,2406,2024-10-21 21:24:21,Opened
3911,14,1343,2024-10-28 03:29:45,Opened
3912,14,277,2024-10-21 02:07:06,Ignored
3913,14,1232,2024-10-20 02:27:49,Opened
3914,14,53,2024-10-22 10:46:18,Clicked
3915,14,207,2024-10-24 03:08:19,Clicked
3916,14,447,2024-10-31 14:59:27,Opened
3917,14,2938,2024-11-04 10:22:20,Ignored
3918,14,1214,2024-11-01 02:13:55,Clicked
3919,14,771,2024-10-24 11:02:52,Opened
3920,14,2378,2024-10-30 10:16:25,Opened
3921,14,999,2024-10-23 14:07:05,Opened
3922,14,85,2024-10-25 07:10:56,Clicked
3923,14,118,2024-10-25 00:10:45,Opened
3924,14,929,2024-10-22 23:02:36,Ignored
3925,14,2188,2024-10-22 10:59:33,Ignored
3926,14,2327,2024-10-25 22:27:59,Opened
3927,14,443,2024-11-01 18:20:12,Opened
3928,14,2750,2024-10-25 15:58:48,Opened
3929,14,1868,2024-10-21 02:13:00,Clicked
3930,14,1944,2024-10-28 07:52:35,Clicked
3931,14,2150,2024-11-05 13:22:04,Clicked
3932,14,2966,2024-10-23 13:48:57,Opened
3933,14,2884,2024-10-25 17:04:07,Ignored
3934,14,871,2024-10-30 04:05:00,Ignored
3935,14,2128,2024-10-24 18:26:00,Opened
3936,14,1696,2024-10-20 14:39:49,Purchased
3937,14,2974,2024-10-22 14:01:07,Ignored
3938,14,2598,2024-11-04 16:10:24,Purchased
3939,14,2419,2024-10-24 13:25:42,Opened
3940,14,1040,2024-10-27 02:59:41,Opened
3941,14,1180,2024-10-25 13:45:28,Clicked
3942,14,523,2024-10-22 04:19:13,Opened
3943,14,114,2024-10-21 13:22:32,Opened
3944,14,2325,2024-11-05 06:15:20,Ignored
3945,14,55,2024-10-26 18:01:00,Clicked
3946,14,2878,2024-10-21 22:01:54,Clicked
3947,14,1185,2024-10-26 03:08:22,Purchased
3948,14,1640,2024-10-24 02:06:00,Opened
3949,14,1922,2024-10-21 02:34:59,Opened
3950,14,2519,2024-10-30 19:01:07,Purchased
3951,14,1306,2024-11-04 02:21:17,Ignored
3952,14,635,2024-10-30 08:06:04,Clicked
3953,14,1943,2024-10-20 00:21:13,Clicked
3954,14,1096,2024-10-23 03:42:29,Opened
3955,14,2876,2024-10-24 07:20:30,Opened
3956,14,2061,2024-10-23 08:11:03,Opened
3957,14,1861,2024-10-29 15:41:47,Opened
3958,14,2938,2024-10-25 03:49:47,Opened
3959,14,436,2024-10-21 16:11:32,Ignored
3960,14,2189,2024-11-04 21:02:37,Clicked
3961,14,2292,2024-10-27 07:12:14,Ignored
3962,14,1306,2024-11-04 09:53:56,Clicked
3963,14,2464,2024-10-21 03:15:58,Ignored
3964,14,775,2024-10-26 10:31:41,Opened
3965,14,453,2024-11-02 23:51:18,Clicked
3966,14,2488,2024-10-28 03:07:02,Ignored
3967,14,2802,2024-10-26 11:46:50,Clicked
3968,14,2174,2024-11-01 09:07:15,Purchased
3969,14,767,2024-10-28 21:18:15,Clicked
3970,14,448,2024-10-21 07:02:25,Ignored
3971,14,1318,2024-10-28 14:44:12,Ignored
3972,14,1961,2024-10-30 15:39:20,Clicked
3973,14,2273,2024-10-28 21:57:00,Opened
3974,14,363,2024-11-01 08:35:43,Opened
3975,14,2697,2024-11-02 04:30:48,Ignored
3976,14,2610,2024-10-28 16:39:26,Purchased
3977,14,1351,2024-10-25 22:59:16,Opened
3978,14,491,2024-10-20 11:16:38,Opened
3979,14,2968,2024-10-20 02:37:15,Opened
3980,14,172,2024-10-20 09:10:16,Opened
3981,14,1993,2024-10-24 11:08:32,Clicked
3982,14,1130,2024-11-02 07:26:49,Opened
3983,14,2853,2024-11-04 15:15:43,Ignored
3984,14,2942,2024-10-30 06:45:42,Opened
3985,14,71,2024-10-27 13:41:38,Opened
3986,14,1726,2024-11-02 14:40:44,Opened
3987,14,1751,2024-10-25 07:27:33,Clicked
3988,14,1753,2024-10-27 19:36:20,Opened
3989,14,1509,2024-10-26 02:01:03,Ignored
3990,14,145,2024-11-05 02:04:21,Ignored
3991,14,1179,2024-10-30 08:49:01,Purchased
3992,14,2904,2024-10-21 12:40:04,Ignored
3993,14,2992,2024-10-24 14:12:22,Clicked
3994,14,130,2024-10-28 13:17:57,Ignored
3995,14,76,2024-10-22 02:34:07,Purchased
3996,14,96,2024-11-02 03:50:38,Clicked
3997,14,2866,2024-10-25 17:00:50,Opened
3998,14,2764,2024-10-31 15:05:48,Opened
3999,14,1882,2024-10-29 21:10:26,Purchased
4000,14,1473,2024-11-04 05:58:47,Purchased
4001,14,2400,2024-10-25 13:35:12,Ignored
4002,14,2746,2024-10-25 20:36:05,Purchased
4003,14,1017,2024-10-27 17:03:09,Purchased
4004,14,2913,2024-10-31 22:15:00,Ignored
4005,14,153,2024-11-04 22:53:55,Clicked
4006,14,643,2024-11-02 15:38:02,Opened
4007,14,2857,2024-10-23 02:36:15,Clicked
4008,14,2806,2024-10-25 14:46:35,Opened
4009,14,71,2024-11-04 00:57:20,Purchased
4010,14,2092,2024-10-25 20:10:07,Purchased
4011,14,1367,2024-11-01 15:55:09,Opened
4012,14,511,2024-11-05 00:06:50,Opened
4013,14,87,2024-11-05 07:18:32,Opened
4014,14,483,2024-10-27 20:24:13,Ignored
4015,14,2975,2024-10-21 14:42:36,Purchased
4016,14,335,2024-10-26 05:05:53,Ignored
4017,14,2046,2024-10-23 00:06:11,Opened
4018,14,2982,2024-11-01 08:10:59,Ignored
4019,14,2038,2024-10-31 14:03:22,Clicked
4020,14,1531,2024-10-28 10:22:29,Purchased
4021,14,1213,2024-11-02 07:00:07,Opened
4022,14,2446,2024-10-28 01:53:15,Opened
4023,14,455,2024-10-21 06:04:11,Opened
4024,14,2552,2024-11-02 00:08:59,Clicked
4025,14,1263,2024-10-25 22:07:22,Opened
4026,14,2592,2024-10-28 04:05:28,Opened
4027,14,1719,2024-11-02 23:02:39,Clicked
4028,14,1821,2024-11-02 06:07:48,Opened
4029,14,1673,2024-11-02 09:57:44,Clicked
4030,14,2865,2024-11-02 04:41:47,Opened
4031,14,650,2024-10-24 10:12:50,Opened
4032,14,163,2024-10-21 04:00:17,Ignored
4033,14,1952,2024-10-25 14:56:45,Opened
4034,14,257,2024-10-27 20:14:32,Opened
4035,14,1886,2024-11-02 23:27:41,Opened
4036,14,1960,2024-11-03 06:51:41,Clicked
4037,14,2976,2024-10-27 16:12:39,Purchased
4038,14,716,2024-11-04 01:29:59,Opened
4039,14,768,2024-11-05 09:33:49,Purchased
4040,14,1310,2024-11-02 20:21:46,Opened
4041,14,1890,2024-10-20 01:15:43,Ignored
4042,14,1691,2024-10-25 07:01:32,Opened
4043,14,204,2024-10-25 02:26:12,Opened
4044,14,2481,2024-10-22 17:59:00,Opened
4045,14,1235,2024-11-03 15:42:55,Opened
4046,14,770,2024-10-23 02:48:39,Opened
4047,14,2050,2024-10-31 08:22:31,Clicked
4048,14,383,2024-10-24 10:59:35,Opened
4049,14,1757,2024-10-26 09:11:35,Ignored
4050,14,762,2024-10-31 18:27:07,Clicked
4051,14,1685,2024-11-05 19:40:29,Ignored
4052,14,833,2024-10-25 01:14:44,Ignored
4053,14,2513,2024-11-05 16:10:07,Ignored
4054,14,2091,2024-11-02 15:30:57,Opened
4055,14,1143,2024-10-21 20:24:47,Opened
4056,14,926,2024-10-27 07:04:43,Ignored
4057,14,596,2024-10-30 03:22:10,Opened
4058,14,8,2024-10-28 02:58:30,Opened
4059,14,2352,2024-10-28 03:27:39,Opened
4060,14,1327,2024-10-23 23:19:00,Ignored
4061,14,1416,2024-10-25 23:55:56,Ignored
4062,14,185,2024-10-27 05:10:45,Purchased
4063,14,1494,2024-10-29 23:49:50,Opened
4064,14,753,2024-11-04 00:19:33,Clicked
4065,14,1520,2024-10-26 04:00:46,Purchased
4066,14,2441,2024-10-25 16:09:30,Purchased
4067,14,1705,2024-10-21 12:16:30,Ignored
4068,14,132,2024-11-01 00:23:21,Opened
4069,14,2422,2024-10-22 11:11:05,Opened
4070,14,1160,2024-10-24 20:00:51,Purchased
4071,14,1607,2024-11-05 13:05:08,Clicked
4072,14,2716,2024-10-27 13:02:31,Ignored
4073,14,320,2024-11-01 11:03:23,Opened
4074,14,1599,2024-10-26 12:49:38,Opened
4075,14,2084,2024-10-30 08:38:10,Clicked
4076,14,2414,2024-10-23 09:46:18,Opened
4077,14,1727,2024-10-23 19:53:22,Purchased
4078,14,2479,2024-10-20 03:12:36,Opened
4079,14,713,2024-11-01 16:50:41,Opened
4080,14,1983,2024-11-02 15:05:26,Opened
4081,14,845,2024-11-04 16:35:40,Ignored
4082,14,1598,2024-11-03 03:32:26,Ignored
4083,14,2841,2024-11-04 23:37:40,Ignored
4084,14,980,2024-10-24 11:12:22,Opened
4085,14,480,2024-11-02 10:30:23,Opened
4086,14,90,2024-10-29 10:29:07,Ignored
4087,14,2426,2024-11-04 12:45:47,Clicked
4088,14,1614,2024-10-24 06:43:56,Opened
4089,14,92,2024-11-03 17:20:37,Ignored
4090,14,1603,2024-10-22 08:07:50,Opened
4091,14,1926,2024-10-26 10:26:10,Purchased
4092,14,1098,2024-11-03 15:08:44,Opened
4093,14,880,2024-10-20 00:51:43,Opened
4094,14,376,2024-11-03 05:07:48,Clicked
4095,14,2862,2024-11-04 23:41:53,Opened
4096,14,1762,2024-10-31 23:53:02,Ignored
4097,14,2597,2024-10-27 08:38:31,Purchased
4098,14,2869,2024-10-27 15:37:58,Opened
4099,14,701,2024-10-23 16:08:41,Opened
4100,14,497,2024-11-03 04:14:07,Clicked
4101,14,1245,2024-10-29 23:41:12,Clicked
4102,14,660,2024-11-02 18:45:40,Purchased
4103,14,1107,2024-10-27 08:01:33,Opened
4104,14,2136,2024-10-29 14:06:26,Purchased
4105,14,1980,2024-10-22 05:55:36,Clicked
4106,14,200,2024-11-05 11:36:45,Opened
4107,14,2493,2024-11-03 12:33:45,Opened
4108,14,249,2024-10-29 21:09:05,Opened
4109,14,2902,2024-10-30 02:34:59,Clicked
4110,14,845,2024-10-22 13:46:34,Clicked
