session_id,customer_id,session_date,page_views,session_duration_minutes,device_type
10525,735,2024-09-06 09:22:54,12,12,Desktop
10526,1062,2024-12-03 21:54:03,5,6,Tablet
10527,1994,2024-01-09 07:22:30,3,26,Desktop
10528,1375,2024-11-11 00:10:37,12,4,Desktop
10529,2207,2024-08-11 11:22:58,2,3,Mobile
10530,2560,2024-12-12 14:47:54,3,5,Mobile
10531,2,2024-09-14 12:27:34,3,28,Mobile
10532,2133,2023-07-03 14:48:18,3,8,Mobile
10533,1951,2024-12-12 13:20:32,2,4,Mobile
10534,1611,2024-12-10 18:19:13,5,43,Desktop
10535,1981,2024-11-11 17:31:49,5,14,Tablet
10536,1527,2024-12-09 06:55:32,8,35,Mobile
10537,2328,2024-03-01 18:13:25,5,2,Mobile
10538,2089,2023-04-05 00:46:12,2,25,Mobile
10539,465,2024-11-17 17:58:21,3,53,Desktop
10540,2559,2023-12-05 07:49:46,1,10,Mobile
10541,1267,2024-03-19 00:21:43,8,16,Mobile
10542,843,2024-12-09 10:58:15,3,10,Mobile
10543,2088,2024-11-02 03:31:55,5,16,Mobile
10544,2700,2024-01-08 18:02:32,12,38,Mobile
10545,2171,2024-12-02 11:48:58,8,19,Desktop
10546,2307,2024-07-08 20:16:45,5,39,Desktop
10547,1789,2024-01-17 16:04:11,8,9,Desktop
10548,921,2024-01-06 13:12:43,2,25,Mobile
10549,21,2024-11-17 04:48:46,3,21,Mobile
10550,31,2023-12-13 23:36:30,3,50,Desktop
10551,795,2024-08-11 01:56:24,2,58,Desktop
10552,515,2024-08-01 14:27:32,8,1,Desktop
10553,2888,2024-11-27 16:26:57,3,26,Desktop
10554,1724,2024-09-28 15:42:47,20,51,Desktop
10555,2535,2023-12-24 21:58:26,3,21,Tablet
10556,2597,2024-02-18 06:21:46,12,17,Desktop
10557,429,2024-02-07 16:24:55,3,14,Mobile
10558,2494,2024-08-08 12:21:06,1,12,Desktop
10559,2682,2024-08-31 01:52:06,1,40,Mobile
10560,365,2024-09-04 01:07:22,12,54,Mobile
10561,946,2023-11-07 07:05:05,1,58,Mobile
10562,794,2024-09-18 09:55:47,1,51,Desktop
10563,613,2024-06-19 18:12:10,5,47,Mobile
10564,1693,2024-07-25 19:15:17,2,21,Mobile
10565,2361,2024-04-27 07:50:20,20,20,Desktop
10566,1226,2024-05-15 11:42:01,12,51,Mobile
10567,2272,2024-11-02 23:42:43,8,51,Mobile
10568,1484,2024-05-29 22:42:13,8,34,Desktop
10569,1370,2024-11-07 23:51:38,2,24,Desktop
10570,813,2024-09-15 19:57:05,1,59,Mobile
10571,1451,2023-12-20 10:13:10,3,7,Mobile
10572,134,2024-04-12 13:46:23,8,36,Mobile
10573,792,2024-11-04 03:57:08,5,34,Desktop
10574,1817,2024-05-07 08:28:04,2,58,Desktop
10575,1072,2024-05-30 20:16:12,8,57,Mobile
10576,1899,2024-10-03 13:32:43,8,32,Desktop
10577,585,2024-03-04 05:21:27,5,32,Mobile
10578,2868,2024-02-09 15:21:45,5,20,Desktop
10579,169,2023-08-29 18:25:52,3,51,Desktop
10580,757,2024-11-19 16:02:25,2,42,Desktop
10581,221,2023-09-19 22:28:51,8,15,Mobile
10582,59,2023-09-29 22:13:23,2,38,Mobile
10583,1252,2024-05-09 03:24:59,8,40,Mobile
10584,1216,2024-09-29 11:52:37,8,2,Mobile
10585,1272,2024-12-07 04:00:26,3,10,Mobile
10586,2897,2024-05-09 11:22:52,2,43,Desktop
10587,1195,2024-10-30 04:54:51,5,36,Desktop
10588,2747,2024-01-26 07:08:28,2,17,Mobile
10589,668,2024-08-10 03:44:05,1,3,Desktop
10590,2901,2024-12-09 04:25:57,2,35,Desktop
10591,464,2024-12-09 08:32:45,3,15,Mobile
10592,2021,2024-11-18 13:28:28,1,45,Mobile
10593,131,2024-11-18 15:26:15,3,43,Tablet
10594,1150,2024-02-11 13:48:56,8,23,Mobile
10595,217,2023-09-16 08:24:42,3,51,Tablet
10596,981,2024-05-30 14:46:17,8,45,Desktop
10597,2558,2024-04-14 21:20:39,2,28,Mobile
10598,2712,2023-12-09 01:56:10,2,5,Mobile
10599,1263,2024-09-12 16:59:41,3,51,Desktop
10600,1203,2024-06-23 13:04:16,1,51,Mobile
10601,2018,2024-11-21 09:09:33,2,37,Mobile
10602,1627,2024-05-16 12:29:24,3,29,Desktop
10603,864,2024-09-19 11:26:20,2,8,Mobile
10604,500,2024-12-07 22:05:09,5,28,Mobile
10605,502,2024-10-03 08:40:22,12,16,Desktop
10606,1320,2024-11-21 15:55:57,2,49,Mobile
10607,28,2024-06-05 22:03:50,8,7,Mobile
10608,2988,2024-08-04 07:30:29,1,36,Desktop
10609,2428,2024-06-08 02:46:51,2,47,Desktop
10610,255,2024-03-16 04:50:51,3,34,Mobile
10611,1835,2024-08-13 01:56:41,1,28,Mobile
10612,1830,2023-06-17 21:10:10,1,14,Mobile
10613,1348,2023-11-19 18:55:31,2,21,Mobile
10614,1726,2024-03-22 06:49:39,2,10,Desktop
10615,788,2024-02-16 12:17:51,3,53,Desktop
10616,1677,2024-11-26 12:41:28,8,32,Mobile
10617,2361,2023-10-06 13:50:54,2,2,Mobile
10618,1831,2024-11-19 12:24:51,8,31,Mobile
10619,1102,2024-06-24 19:23:56,3,44,Mobile
10620,766,2024-06-14 23:10:45,3,60,Mobile
10621,1295,2023-03-10 12:39:14,5,21,Desktop
10622,169,2024-11-07 22:07:40,8,29,Desktop
10623,1931,2024-11-01 23:57:57,20,42,Mobile
10624,862,2024-10-02 11:49:18,2,19,Mobile
10625,1948,2024-04-04 20:51:30,2,49,Desktop
10626,1971,2023-12-05 10:37:54,3,44,Desktop
10627,291,2024-03-17 03:13:06,3,22,Mobile
10628,1998,2023-11-03 07:45:05,2,2,Desktop
10629,1507,2024-09-01 06:49:59,5,5,Mobile
10630,189,2024-05-06 04:02:02,8,45,Desktop
10631,800,2024-12-13 17:58:21,2,55,Mobile
10632,2493,2024-07-18 05:59:19,2,53,Desktop
10633,1010,2024-10-24 09:54:21,20,55,Desktop
10634,250,2023-12-27 23:11:58,3,57,Desktop
10635,2091,2024-06-08 06:13:16,1,8,Mobile
10636,2942,2023-11-01 08:06:33,5,54,Desktop
10637,685,2024-08-26 13:07:14,3,7,Mobile
10638,1481,2024-06-09 00:22:32,8,26,Mobile
10639,1558,2024-04-23 02:11:11,2,48,Desktop
10640,1666,2024-06-01 21:02:39,2,28,Mobile
10641,1826,2023-11-22 19:09:56,8,9,Mobile
10642,2479,2024-12-07 11:10:21,3,43,Desktop
10643,2276,2024-03-18 22:12:01,5,53,Mobile
10644,1040,2024-11-07 07:22:25,3,54,Desktop
10645,2562,2024-09-02 21:41:21,8,21,Desktop
10646,945,2024-11-14 20:47:35,8,53,Mobile
10647,2897,2024-10-11 07:28:40,5,18,Mobile
10648,2062,2024-08-25 01:20:25,2,1,Desktop
10649,1134,2024-03-17 15:03:11,12,15,Mobile
10650,173,2024-09-18 04:28:14,5,56,Desktop
10651,2753,2024-10-21 04:08:33,2,42,Mobile
10652,1748,2024-06-02 13:21:59,2,59,Mobile
10653,860,2024-09-05 14:07:13,12,49,Desktop
10654,1003,2024-12-15 12:14:44,3,27,Desktop
10655,1490,2024-09-28 14:47:41,5,48,Mobile
10656,424,2024-09-20 02:24:08,5,6,Mobile
10657,2227,2024-07-10 05:32:21,1,34,Mobile
10658,2653,2024-09-17 10:16:45,3,44,Desktop
10659,1214,2024-06-04 13:58:37,5,60,Mobile
10660,1994,2024-01-01 16:12:04,5,42,Desktop
10661,2796,2024-05-09 16:19:46,3,9,Desktop
10662,2280,2024-10-26 00:13:36,1,54,Desktop
10663,1369,2024-09-17 11:37:46,5,45,Mobile
10664,2956,2023-05-01 21:38:52,8,29,Mobile
10665,2914,2024-11-29 23:49:15,8,41,Desktop
10666,616,2024-05-17 06:41:13,5,14,Mobile
10667,1262,2024-07-18 18:04:57,8,27,Mobile
10668,115,2024-06-21 01:44:38,2,11,Mobile
10669,2057,2024-01-06 19:10:06,2,14,Desktop
10670,2442,2024-11-17 17:27:19,5,4,Mobile
10671,2280,2024-06-30 09:27:17,8,17,Mobile
10672,700,2024-06-29 17:22:37,3,46,Mobile
10673,2410,2024-05-04 10:42:28,3,54,Desktop
10674,2704,2024-02-22 21:11:11,8,28,Desktop
10675,292,2024-07-06 23:22:13,2,60,Desktop
10676,1109,2024-08-03 04:57:31,5,37,Mobile
10677,127,2024-10-09 20:08:29,3,46,Mobile
10678,1890,2024-11-03 10:40:38,2,32,Mobile
10679,2654,2023-10-24 12:36:31,3,60,Mobile
10680,2794,2024-02-11 14:40:14,8,7,Tablet
10681,2707,2024-11-03 08:20:41,2,22,Desktop
10682,854,2024-10-24 12:43:04,2,16,Mobile
10683,2224,2023-05-01 07:43:04,20,8,Mobile
10684,2713,2024-10-09 08:51:35,3,31,Mobile
10685,108,2024-04-20 11:11:47,8,50,Mobile
10686,492,2024-04-06 03:00:06,1,51,Mobile
10687,1311,2024-11-06 03:39:19,1,50,Desktop
10688,1070,2024-09-20 15:06:32,8,27,Mobile
10689,1238,2024-12-06 09:59:39,2,39,Desktop
10690,311,2023-09-02 07:17:33,3,48,Tablet
10691,755,2023-07-11 04:40:26,3,20,Mobile
10692,65,2024-08-20 01:27:01,8,55,Mobile
10693,889,2023-09-04 21:47:56,8,46,Mobile
10694,2767,2024-11-09 03:08:32,2,29,Desktop
10695,1160,2024-08-01 19:14:09,3,29,Mobile
10696,1167,2024-11-16 10:39:41,3,51,Desktop
10697,2665,2024-09-02 05:30:20,5,44,Desktop
10698,300,2023-08-02 05:47:12,5,35,Desktop
10699,488,2024-11-24 08:57:35,1,8,Mobile
10700,2560,2024-09-14 02:48:23,3,41,Mobile
10701,1211,2024-05-11 16:30:15,2,5,Mobile
10702,952,2024-10-27 02:13:41,2,27,Desktop
10703,1695,2024-11-03 00:14:32,8,46,Mobile
10704,370,2024-11-13 06:52:25,20,5,Mobile
10705,1377,2024-10-11 09:48:17,2,30,Desktop
10706,1259,2024-08-06 02:24:14,1,44,Mobile
10707,1076,2024-09-18 21:58:43,1,20,Mobile
10708,70,2024-04-26 15:23:12,12,35,Mobile
10709,229,2024-12-07 13:38:26,3,35,Mobile
10710,2351,2024-07-17 04:10:51,2,43,Mobile
10711,2374,2024-12-09 10:13:55,3,35,Mobile
10712,2508,2023-05-02 09:09:57,8,13,Mobile
10713,1757,2024-02-05 00:39:20,2,22,Mobile
10714,657,2024-11-29 10:42:55,2,28,Mobile
10715,892,2024-04-25 04:48:36,8,8,Desktop
10716,462,2024-07-21 13:23:54,8,14,Mobile
10717,2304,2024-05-13 14:14:05,1,56,Mobile
10718,2237,2024-08-30 12:19:32,3,37,Mobile
10719,1404,2024-09-04 04:20:21,3,23,Mobile
10720,466,2024-08-28 11:59:16,1,45,Mobile
10721,545,2024-07-23 04:42:49,12,7,Mobile
10722,1862,2024-03-18 20:34:35,8,16,Desktop
10723,2901,2024-11-27 14:50:00,5,7,Mobile
10724,276,2024-11-03 13:27:30,8,51,Desktop
10725,1674,2024-12-01 08:25:08,3,1,Mobile
10726,1512,2023-05-16 23:59:10,3,18,Mobile
10727,1023,2024-11-21 13:09:27,3,10,Mobile
10728,1889,2024-10-04 05:51:49,2,6,Mobile
10729,1732,2024-08-01 11:52:31,5,21,Tablet
10730,2708,2023-09-14 03:14:15,5,35,Mobile
10731,562,2024-12-06 21:30:35,3,33,Mobile
10732,2893,2024-04-16 10:35:11,2,57,Desktop
10733,1718,2024-03-07 04:52:29,5,44,Desktop
10734,1104,2023-12-06 12:43:24,8,6,Desktop
10735,1671,2024-06-25 13:37:44,2,12,Desktop
10736,355,2024-04-19 02:27:13,1,12,Mobile
10737,529,2024-08-14 12:51:50,2,41,Desktop
10738,1993,2024-04-19 17:04:39,2,27,Mobile
10739,231,2024-03-28 17:12:14,1,46,Mobile
10740,1000,2024-12-15 12:06:06,8,30,Mobile
10741,312,2023-09-26 18:49:01,1,50,Mobile
10742,600,2024-11-15 16:12:17,3,38,Mobile
10743,1376,2023-12-26 13:19:33,20,22,Mobile
10744,2317,2024-12-12 04:30:32,1,26,Desktop
10745,2208,2023-07-05 20:19:21,3,56,Mobile
10746,1432,2023-04-15 13:47:25,1,14,Mobile
10747,181,2023-09-12 09:36:21,1,43,Desktop
10748,517,2023-11-16 00:07:44,8,9,Mobile
10749,2014,2023-12-24 10:08:09,12,33,Mobile
10750,2290,2024-08-08 22:59:52,5,3,Mobile
10751,1620,2024-02-03 16:12:05,2,19,Mobile
10752,1019,2024-11-13 21:15:24,5,10,Mobile
10753,343,2024-03-25 05:06:55,1,56,Desktop
10754,2630,2024-11-06 12:27:37,8,43,Desktop
10755,909,2023-11-30 17:02:19,8,45,Mobile
10756,1311,2024-11-11 10:30:18,8,38,Tablet
10757,62,2024-08-20 16:20:27,1,47,Mobile
10758,2565,2023-11-21 14:01:41,12,8,Desktop
10759,2933,2024-02-11 02:32:31,1,19,Desktop
10760,2565,2023-07-01 13:19:51,2,18,Desktop
10761,866,2024-11-08 04:36:50,20,8,Desktop
10762,698,2023-12-16 20:52:31,3,30,Tablet
10763,2994,2024-12-12 09:56:33,3,28,Desktop
10764,2948,2024-04-29 16:21:43,12,28,Mobile
10765,517,2024-01-06 22:40:39,3,58,Mobile
10766,337,2024-08-04 02:35:27,3,18,Mobile
10767,2116,2024-11-11 12:52:31,5,37,Mobile
10768,2196,2024-12-12 03:59:25,3,43,Desktop
10769,307,2024-08-05 18:38:31,5,55,Desktop
10770,2310,2024-10-14 14:16:35,12,30,Mobile
10771,1401,2024-07-19 07:31:45,2,20,Mobile
10772,1251,2023-06-08 02:35:45,20,43,Mobile
10773,2330,2024-11-30 16:30:39,1,35,Desktop
10774,65,2024-02-19 12:09:24,3,39,Mobile
10775,2278,2024-06-23 10:28:28,8,37,Mobile
10776,2798,2024-07-09 19:05:21,8,29,Mobile
10777,1370,2024-11-07 02:31:39,5,60,Mobile
10778,1159,2024-03-13 19:21:09,20,13,Mobile
10779,2719,2024-11-27 06:30:20,3,37,Mobile
10780,1418,2024-01-11 01:34:36,1,57,Desktop
10781,2450,2024-05-17 12:47:07,8,1,Desktop
10782,1674,2024-11-17 17:59:19,5,24,Tablet
10783,2621,2024-05-19 07:04:32,2,42,Mobile
10784,2344,2024-02-14 18:52:34,1,4,Desktop
10785,2972,2024-03-20 22:08:28,1,45,Tablet
10786,2490,2024-02-05 05:09:51,8,33,Mobile
10787,425,2024-04-16 04:32:59,5,48,Desktop
10788,2601,2024-11-14 20:57:48,3,15,Tablet
10789,1207,2024-09-19 00:27:46,2,11,Mobile
10790,2857,2024-10-29 17:36:04,8,12,Mobile
10791,1803,2024-09-12 21:01:05,2,34,Desktop
10792,2580,2023-12-11 03:11:06,1,31,Mobile
10793,807,2024-11-14 12:05:55,5,34,Mobile
10794,364,2024-11-17 10:56:24,1,45,Mobile
10795,1185,2023-08-24 00:24:34,20,60,Mobile
10796,2311,2024-04-11 13:19:08,1,37,Desktop
10797,1969,2024-04-13 03:49:21,5,14,Desktop
10798,1363,2024-04-30 02:52:11,5,9,Desktop
10799,2212,2024-11-28 19:14:59,1,4,Mobile
10800,1551,2024-12-07 01:15:37,3,2,Desktop
10801,1760,2024-08-30 21:22:36,3,43,Mobile
10802,1078,2023-11-22 14:55:01,8,28,Desktop
10803,1440,2024-07-27 18:11:43,1,59,Desktop
10804,2718,2024-12-11 04:26:41,1,29,Mobile
10805,1200,2024-04-23 01:23:35,3,34,Mobile
10806,2345,2023-12-13 19:40:32,1,33,Mobile
10807,1627,2024-07-31 03:07:23,2,7,Mobile
10808,1330,2024-12-06 04:06:30,8,14,Mobile
10809,429,2024-05-23 14:55:43,3,19,Mobile
10810,1821,2024-11-02 11:30:51,2,8,Mobile
10811,1862,2023-12-12 19:35:23,8,39,Mobile
10812,2243,2023-09-15 15:39:41,2,37,Mobile
10813,2558,2024-05-09 08:33:18,8,11,Mobile
10814,2638,2024-09-08 18:30:38,1,56,Mobile
10815,2067,2024-12-13 18:26:38,8,34,Desktop
10816,2429,2024-02-10 10:35:07,1,49,Mobile
10817,1015,2024-09-05 06:14:49,2,59,Mobile
10818,1452,2023-03-23 02:40:11,8,31,Mobile
10819,2141,2024-06-16 07:49:32,2,40,Mobile
10820,2925,2024-09-13 07:20:29,8,5,Desktop
10821,1840,2023-12-15 12:32:35,12,9,Tablet
10822,2916,2024-06-12 05:59:41,3,36,Mobile
10823,1533,2024-07-20 11:39:52,2,10,Mobile
10824,1473,2024-06-04 12:31:52,1,15,Desktop
10825,1839,2024-05-16 09:58:28,2,38,Desktop
10826,1471,2024-07-09 10:55:16,1,60,Tablet
10827,2678,2024-06-01 20:20:51,8,36,Mobile
10828,2346,2024-11-02 16:02:00,1,59,Mobile
10829,1130,2023-12-02 19:17:23,2,31,Desktop
10830,1461,2023-10-25 15:50:23,2,31,Desktop
10831,2467,2024-12-08 04:01:39,3,32,Desktop
10832,2034,2023-05-17 15:19:49,3,29,Mobile
10833,904,2023-09-10 02:35:29,1,16,Mobile
10834,973,2024-01-09 09:05:13,1,36,Mobile
10835,136,2024-05-23 22:35:18,1,43,Mobile
10836,2100,2024-04-19 14:09:53,3,6,Mobile
10837,518,2023-07-31 02:37:14,3,14,Tablet
10838,1567,2024-07-07 01:19:20,2,53,Mobile
10839,132,2024-07-23 12:19:19,12,49,Mobile
10840,2007,2024-08-13 03:51:14,5,24,Desktop
10841,1750,2023-10-29 17:43:21,5,27,Mobile
10842,2502,2024-11-07 21:13:05,5,27,Mobile
10843,300,2023-10-26 08:40:55,20,40,Desktop
10844,628,2024-03-30 06:53:20,12,41,Mobile
10845,976,2023-05-01 16:54:47,12,43,Desktop
10846,2871,2024-12-08 16:36:26,5,58,Desktop
10847,1192,2024-10-16 17:13:34,3,25,Mobile
10848,182,2023-09-16 10:47:47,3,16,Mobile
10849,1760,2024-08-29 08:25:05,2,1,Mobile
10850,2042,2024-11-24 11:49:36,2,39,Desktop
10851,350,2024-09-16 23:01:30,1,14,Desktop
10852,2289,2024-10-13 15:05:32,1,48,Mobile
10853,339,2024-07-01 14:53:55,5,17,Desktop
10854,1920,2023-12-24 11:28:11,3,17,Desktop
10855,2434,2024-06-30 04:03:09,8,45,Mobile
10856,1341,2024-05-30 05:58:54,5,9,Desktop
10857,641,2024-07-04 02:43:58,1,38,Desktop
10858,584,2024-07-11 13:12:41,2,39,Mobile
10859,2829,2024-09-06 15:17:25,5,52,Mobile
10860,913,2023-11-07 16:47:26,3,15,Mobile
10861,1052,2023-09-06 04:46:21,2,45,Mobile
10862,16,2024-12-08 20:22:36,5,12,Mobile
10863,559,2024-03-05 08:32:50,2,19,Mobile
10864,1814,2024-04-04 13:19:37,20,12,Mobile
10865,1503,2024-09-25 15:26:22,2,19,Mobile
10866,703,2024-04-29 16:53:49,3,59,Mobile
10867,937,2024-01-19 14:39:24,1,10,Mobile
10868,633,2024-08-06 14:52:26,1,8,Desktop
10869,200,2024-12-08 19:09:25,8,23,Mobile
10870,1023,2023-11-30 15:36:39,2,3,Tablet
10871,679,2024-03-10 19:35:34,3,56,Desktop
10872,1742,2024-12-01 13:56:54,5,3,Desktop
10873,1248,2024-11-19 09:03:17,12,16,Mobile
10874,312,2023-06-05 07:08:56,5,34,Desktop
10875,2319,2024-10-28 15:39:20,2,8,Desktop
10876,2382,2023-11-13 11:47:21,2,24,Mobile
10877,1669,2024-12-13 03:21:58,1,1,Tablet
10878,297,2024-11-15 00:47:38,1,13,Desktop
10879,272,2024-12-15 18:40:33,3,46,Desktop
10880,1189,2024-06-20 11:58:37,12,53,Desktop
10881,2848,2024-03-07 02:30:33,2,14,Mobile
10882,2356,2024-07-21 04:21:22,5,8,Mobile
10883,1241,2024-07-11 01:08:23,2,20,Mobile
10884,2068,2024-10-05 07:17:35,2,47,Mobile
10885,1185,2024-12-06 18:43:51,5,54,Mobile
10886,1105,2024-11-15 15:27:09,8,16,Desktop
10887,22,2024-11-24 05:14:38,2,29,Mobile
10888,1735,2024-02-27 11:52:27,1,43,Mobile
10889,434,2024-01-22 23:11:00,3,2,Mobile
10890,502,2024-11-10 13:15:10,2,46,Mobile
10891,1222,2023-08-10 05:45:35,1,18,Mobile
10892,1198,2024-09-21 01:48:47,3,24,Desktop
10893,1968,2024-07-05 09:06:55,8,52,Desktop
10894,1442,2024-09-14 02:24:00,2,13,Desktop
10895,2272,2024-11-13 00:41:48,8,4,Mobile
10896,2320,2024-04-06 19:45:01,5,39,Desktop
10897,1905,2024-09-30 18:21:52,5,38,Desktop
10898,209,2024-04-12 05:51:09,5,48,Desktop
10899,2613,2024-10-01 15:05:59,2,32,Tablet
10900,350,2024-09-02 00:21:47,1,57,Mobile
10901,474,2024-09-20 21:23:26,2,39,Tablet
10902,1708,2024-03-26 19:33:16,3,12,Mobile
10903,2214,2024-11-07 10:09:44,3,16,Desktop
10904,2643,2023-09-13 23:21:29,2,36,Mobile
10905,418,2024-09-22 17:44:23,8,5,Desktop
10906,2652,2024-10-29 23:13:05,5,55,Desktop
10907,1123,2024-11-30 02:43:15,5,32,Mobile
10908,434,2024-06-16 15:56:30,3,52,Mobile
10909,2382,2023-09-26 02:52:29,1,29,Mobile
10910,862,2024-08-30 06:58:05,5,57,Mobile
10911,2796,2024-07-03 23:07:47,1,39,Desktop
10912,1864,2024-12-01 11:56:56,12,50,Mobile
10913,32,2024-12-01 04:43:17,2,38,Mobile
10914,690,2023-11-07 15:19:22,5,49,Mobile
10915,1647,2023-09-05 21:28:51,20,39,Mobile
10916,1167,2024-10-28 13:04:07,3,42,Mobile
10917,2657,2024-07-20 01:18:21,20,22,Mobile
10918,2000,2024-10-09 20:19:37,8,19,Mobile
10919,804,2023-11-01 11:30:09,5,58,Mobile
10920,2806,2024-02-27 20:12:06,8,42,Mobile
10921,552,2023-11-20 00:39:06,12,34,Mobile
10922,2767,2024-10-28 04:59:32,2,59,Desktop
10923,919,2024-09-19 21:30:33,1,3,Desktop
10924,874,2024-09-08 19:03:38,1,32,Mobile
10925,1562,2024-07-21 13:35:21,1,39,Mobile
10926,785,2024-06-23 07:27:32,2,9,Mobile
10927,503,2024-07-16 18:10:28,1,25,Mobile
10928,999,2024-07-11 05:45:05,5,44,Mobile
10929,2525,2024-07-18 23:03:59,2,28,Desktop
10930,2119,2023-12-11 02:38:50,5,50,Mobile
10931,1515,2024-11-09 18:40:39,3,19,Tablet
10932,717,2024-11-30 05:15:03,2,26,Mobile
10933,826,2024-06-14 19:14:57,2,6,Mobile
10934,630,2024-09-07 17:48:54,2,15,Mobile
10935,314,2024-11-28 11:12:29,8,60,Desktop
10936,2187,2024-09-11 17:07:50,2,29,Mobile
10937,1772,2024-05-30 17:12:40,2,7,Mobile
10938,1478,2024-10-19 10:50:58,1,7,Mobile
10939,2718,2024-11-02 10:16:15,2,42,Tablet
10940,2194,2024-05-20 21:39:32,12,40,Mobile
10941,1824,2024-09-10 09:44:21,2,50,Tablet
10942,2306,2024-07-12 11:02:35,8,39,Mobile
10943,422,2024-05-14 16:47:16,2,9,Mobile
10944,2345,2023-11-28 08:56:20,20,2,Mobile
10945,514,2024-10-25 22:00:04,20,60,Mobile
10946,1087,2024-08-18 19:03:04,8,29,Mobile
10947,1003,2024-12-12 12:28:07,1,53,Mobile
10948,410,2024-11-19 14:24:44,3,18,Mobile
10949,1458,2023-03-07 18:43:28,2,20,Mobile
10950,671,2024-08-25 20:00:21,12,23,Desktop
10951,1838,2024-11-11 08:48:30,5,12,Mobile
10952,1229,2023-07-16 19:49:42,8,25,Mobile
10953,1289,2024-10-19 00:53:49,8,30,Mobile
10954,1326,2024-10-09 05:43:38,1,2,Mobile
10955,377,2023-07-15 14:11:10,5,31,Mobile
10956,271,2024-11-28 23:42:10,8,57,Desktop
10957,142,2024-08-01 03:08:01,12,21,Desktop
10958,2089,2023-08-15 03:25:15,5,42,Desktop
10959,416,2024-07-25 10:14:27,2,58,Desktop
10960,1584,2024-11-01 00:23:47,3,28,Desktop
10961,2145,2024-04-28 01:39:21,3,38,Mobile
10962,661,2024-10-14 16:44:05,5,19,Desktop
10963,2110,2023-12-26 03:53:12,1,53,Mobile
10964,2076,2024-08-17 02:39:19,3,53,Mobile
10965,997,2024-11-22 01:07:21,1,21,Desktop
10966,2949,2024-04-17 14:42:27,3,53,Desktop
10967,2735,2024-09-14 15:21:33,3,8,Mobile
10968,1233,2024-05-10 22:01:03,12,33,Mobile
10969,2840,2024-11-07 19:03:10,2,39,Mobile
10970,1573,2024-05-08 00:35:46,2,40,Desktop
10971,1916,2024-11-15 03:33:58,1,32,Mobile
10972,1912,2024-05-06 15:29:49,12,7,Mobile
10973,1341,2024-07-12 14:31:57,8,39,Mobile
10974,2706,2024-02-14 10:34:54,3,31,Mobile
10975,1141,2024-04-19 08:37:14,1,32,Mobile
10976,1833,2024-05-15 11:08:23,5,37,Mobile
10977,1376,2023-09-15 15:53:20,1,17,Desktop
10978,548,2024-04-29 13:53:11,8,13,Mobile
10979,285,2024-12-03 09:30:51,12,60,Desktop
10980,2940,2024-08-24 00:10:57,5,48,Mobile
10981,2549,2024-11-02 03:18:20,3,33,Mobile
10982,1869,2024-11-20 16:26:03,1,19,Tablet
10983,1087,2024-08-11 22:57:20,2,11,Desktop
10984,898,2024-07-26 15:37:13,5,43,Mobile
10985,1359,2024-06-27 01:14:04,2,22,Mobile
10986,2643,2023-08-24 06:11:29,3,43,Mobile
10987,2688,2024-04-23 20:14:52,2,53,Mobile
10988,195,2024-05-10 03:07:04,5,3,Mobile
10989,2366,2024-11-15 14:11:59,8,23,Desktop
10990,2543,2024-10-16 19:49:59,3,41,Desktop
10991,397,2023-11-10 05:51:04,8,38,Mobile
10992,2297,2024-05-25 12:52:09,8,47,Mobile
10993,863,2023-07-28 21:24:37,2,25,Mobile
10994,855,2023-02-03 01:53:20,3,8,Mobile
10995,1263,2024-07-31 16:17:43,12,36,Mobile
10996,2592,2024-01-28 04:00:23,1,45,Desktop
10997,1826,2023-11-30 15:18:50,2,2,Tablet
10998,137,2023-09-28 15:37:07,8,41,Desktop
10999,1405,2024-11-23 17:43:11,12,34,Mobile
11000,1506,2024-09-18 22:23:42,2,30,Mobile
11001,321,2024-09-24 02:23:59,3,50,Tablet
11002,274,2024-09-28 16:25:13,3,12,Desktop
11003,2495,2024-04-17 12:29:22,5,3,Mobile
11004,1559,2024-11-13 22:06:33,12,55,Mobile
11005,1266,2024-11-06 19:08:07,3,12,Mobile
11006,408,2023-12-11 09:18:31,2,60,Mobile
11007,1280,2024-08-04 08:19:33,1,53,Tablet
11008,16,2024-09-11 20:18:49,2,41,Mobile
11009,1865,2024-04-08 18:24:10,12,25,Mobile
11010,655,2024-04-21 16:21:24,2,19,Desktop
11011,2174,2024-01-18 08:24:59,3,14,Mobile
11012,1685,2023-04-26 14:36:02,3,12,Mobile
11013,2688,2024-01-15 08:41:30,1,46,Mobile
11014,271,2024-04-19 00:12:45,20,55,Mobile
11015,833,2024-03-01 12:56:23,2,20,Mobile
11016,987,2024-06-28 15:55:32,3,20,Desktop
11017,1737,2024-11-26 20:26:36,1,56,Mobile
11018,503,2024-07-08 15:50:17,5,28,Mobile
11019,129,2024-08-18 04:28:46,5,11,Mobile
11020,2861,2024-08-21 09:16:34,2,8,Mobile
11021,1965,2023-12-03 11:09:15,5,24,Desktop
11022,210,2023-12-09 18:26:54,8,20,Mobile
11023,2917,2024-07-03 08:27:13,3,45,Mobile
11024,2824,2024-07-17 12:21:44,8,38,Mobile
11025,647,2024-06-07 17:42:58,2,56,Desktop
11026,218,2024-05-22 19:39:19,5,24,Desktop
11027,172,2024-07-26 01:56:06,1,31,Mobile
11028,1968,2024-08-11 10:38:46,5,32,Desktop
